weekEnding,county,claims
03/31/2018,St. Louis City,293
03/31/2018,Ste. Genevieve,12
03/31/2018,Stoddard,17
03/31/2018,Stone,10
03/31/2018,Sullivan,4
03/31/2018,Taney,21
03/31/2018,Texas,9
03/31/2018,Vernon,5
03/31/2018,Warren,30
03/31/2018,Washington,18
03/31/2018,Wayne,6
03/31/2018,Webster,15
03/31/2018,Worth,2
03/31/2018,Wright,16
04/13/2013,ADAIR,17
04/13/2013,ANDREW,8
04/13/2013,ATCHISON,3
04/13/2013,AUDRAIN,36
04/13/2013,BARRY,32
04/13/2013,BARTON,3
04/13/2013,BATES,14
04/13/2013,BENTON,14
04/13/2013,BOLLINGER,13
04/13/2013,BOONE,107
04/13/2013,BUCHANAN,73
04/13/2013,BUTLER,40
04/13/2013,CALDWELL,7
04/13/2013,CALLAWAY,49
04/13/2013,CAMDEN,41
04/13/2013,CAPE GIRARDEAU,82
04/13/2013,CARROLL,13
04/13/2013,CARTER,8
04/13/2013,CASS,68
04/13/2013,CEDAR,11
04/13/2013,CHARITON,3
04/13/2013,CHRISTIAN,52
04/13/2013,CLARK,4
04/13/2013,CLAY,204
04/13/2013,CLINTON,9
04/13/2013,COLE,53
04/13/2013,COOPER,13
04/13/2013,CRAWFORD,31
04/13/2013,DADE,2
04/13/2013,DALLAS,17
04/13/2013,DAVIESS,7
04/13/2013,DEKALB,8
04/13/2013,DENT,19
04/13/2013,DOUGLAS,11
04/13/2013,DUNKLIN,34
04/13/2013,FRANKLIN,123
04/13/2013,GASCONADE,17
04/13/2013,GENTRY,5
04/13/2013,GREENE,191
04/13/2013,GRUNDY,6
04/13/2013,HARRISON,6
04/13/2013,HENRY,20
04/13/2013,HICKORY,8
04/13/2013,HOLT,5
04/13/2013,HOWARD,5
04/13/2013,HOWELL,21
04/13/2013,IRON,18
04/13/2013,JACKSON,794
04/13/2013,JASPER,109
04/13/2013,JEFFERSON,244
04/13/2013,JOHNSON,33
04/13/2013,KNOX,1
04/13/2013,LACLEDE,42
04/13/2013,LAFAYETTE,46
04/13/2013,LAWRENCE,26
04/13/2013,LEWIS,0
04/13/2013,LINCOLN,81
04/13/2013,LINN,12
04/13/2013,LIVINGSTON,9
04/13/2013,MACON,13
04/13/2013,MADISON,14
04/13/2013,MARIES,11
04/13/2013,MARION,19
04/13/2013,MCDONALD,15
04/13/2013,MERCER,0
04/13/2013,MILLER,31
04/13/2013,MISSISSIPPI,21
04/13/2013,MONITEAU,13
04/13/2013,MONROE,7
04/13/2013,MONTGOMERY,9
04/13/2013,MORGAN,19
04/13/2013,NEW MADRID,19
04/13/2013,NEWTON,51
04/13/2013,NODAWAY,10
04/13/2013,OREGON,4
04/13/2013,OSAGE,11
04/13/2013,OZARK,4
04/13/2013,PEMISCOT,20
04/13/2013,PERRY,15
04/13/2013,PETTIS,49
04/13/2013,PHELPS,28
04/13/2013,PIKE,17
04/13/2013,PLATTE,55
04/13/2013,POLK,23
04/13/2013,PULASKI,30
04/13/2013,PUTNAM,1
04/13/2013,RALLS,7
04/13/2013,RANDOLPH,22
04/13/2013,RAY,30
04/13/2013,REYNOLDS,5
04/13/2013,RIPLEY,10
04/13/2013,SALINE,12
04/13/2013,SCHUYLER,1
04/13/2013,SCOTLAND,0
04/13/2013,SCOTT,58
04/13/2013,SHANNON,5
04/13/2013,SHELBY,6
04/13/2013,ST. CHARLES,326
04/13/2013,ST. CLAIR,3
04/13/2013,ST. FRANCOIS,60
04/13/2013,ST. LOUIS,1117
04/13/2013,ST. LOUIS CITY,506
04/13/2013,STE. GENEVIEVE,22
04/13/2013,STODDARD,27
04/13/2013,STONE,38
04/13/2013,SULLIVAN,3
04/13/2013,TANEY,88
04/13/2013,TEXAS,16
04/13/2013,VERNON,12
04/13/2013,WARREN,43
04/13/2013,WASHINGTON,42
04/13/2013,WAYNE,14
04/13/2013,WEBSTER,31
04/13/2013,WORTH,0
04/13/2013,WRIGHT,10
04/14/2012,ADAIR,30
04/14/2012,ANDREW,20
04/14/2012,ATCHISON,0
04/14/2012,AUDRAIN,20
04/14/2012,BARRY,35
04/14/2012,BARTON,8
04/14/2012,BATES,15
04/14/2012,BENTON,14
04/14/2012,BOLLINGER,9
04/14/2012,BOONE,95
04/14/2012,BUCHANAN,98
04/14/2012,BUTLER,48
04/14/2012,CALDWELL,2
04/14/2012,CALLAWAY,42
04/14/2012,CAMDEN,38
04/14/2012,CAPE GIRARDEAU,85
04/14/2012,CARROLL,6
04/14/2012,CARTER,8
04/14/2012,CASS,58
04/14/2012,CEDAR,11
04/14/2012,CHARITON,7
04/14/2012,CHRISTIAN,72
04/14/2012,CLARK,2
04/14/2012,CLAY,203
04/14/2012,CLINTON,12
04/14/2012,COLE,66
04/14/2012,COOPER,19
04/14/2012,CRAWFORD,36
04/14/2012,DADE,16
04/14/2012,DALLAS,9
04/14/2012,DAVIESS,5
04/14/2012,DEKALB,11
04/14/2012,DENT,22
04/14/2012,DOUGLAS,8
04/14/2012,DUNKLIN,34
04/14/2012,FRANKLIN,177
04/14/2012,GASCONADE,21
04/14/2012,GENTRY,3
04/14/2012,GREENE,282
04/14/2012,GRUNDY,8
04/14/2012,HARRISON,3
04/14/2012,HENRY,21
04/14/2012,HICKORY,5
04/14/2012,HOLT,3
04/14/2012,HOWARD,10
04/14/2012,HOWELL,31
04/14/2012,IRON,12
04/14/2012,JACKSON,852
04/14/2012,JASPER,125
04/14/2012,JEFFERSON,309
04/14/2012,JOHNSON,40
04/14/2012,KNOX,7
04/14/2012,LACLEDE,31
04/14/2012,LAFAYETTE,35
04/14/2012,LAWRENCE,30
04/14/2012,LEWIS,3
04/14/2012,LINCOLN,92
04/14/2012,LINN,9
04/14/2012,LIVINGSTON,8
04/14/2012,MACON,9
04/14/2012,MADISON,23
04/14/2012,MARIES,9
04/14/2012,MARION,26
04/14/2012,MCDONALD,13
04/14/2012,MERCER,4
04/14/2012,MILLER,33
04/14/2012,MISSISSIPPI,21
04/14/2012,MONITEAU,15
04/14/2012,MONROE,14
04/14/2012,MONTGOMERY,18
04/14/2012,MORGAN,22
04/14/2012,NEW MADRID,25
04/14/2012,NEWTON,59
04/14/2012,NODAWAY,5
04/14/2012,OREGON,10
04/14/2012,OSAGE,17
04/14/2012,OZARK,5
04/14/2012,PEMISCOT,29
04/14/2012,PERRY,18
04/14/2012,PETTIS,38
04/14/2012,PHELPS,25
04/14/2012,PIKE,19
04/14/2012,PLATTE,56
04/14/2012,POLK,23
04/14/2012,PULASKI,38
04/14/2012,PUTNAM,4
04/14/2012,RALLS,8
04/14/2012,RANDOLPH,24
04/14/2012,RAY,17
04/14/2012,REYNOLDS,9
04/14/2012,RIPLEY,14
04/14/2012,SALINE,16
04/14/2012,SCHUYLER,4
04/14/2012,SCOTLAND,2
04/14/2012,SCOTT,35
04/14/2012,SHANNON,9
04/14/2012,SHELBY,4
04/14/2012,ST. CHARLES,364
04/14/2012,ST. CLAIR,4
04/14/2012,ST. FRANCOIS,86
04/14/2012,ST. LOUIS,1115
04/14/2012,ST. LOUIS CITY,451
04/14/2012,STE. GENEVIEVE,16
04/14/2012,STODDARD,28
04/14/2012,STONE,38
04/14/2012,SULLIVAN,10
04/14/2012,TANEY,82
04/14/2012,TEXAS,18
04/14/2012,VERNON,12
04/14/2012,WARREN,59
04/14/2012,WASHINGTON,59
04/14/2012,WAYNE,28
04/14/2012,WEBSTER,28
04/14/2012,WORTH,0
04/14/2012,WRIGHT,19
04/14/2018,Adair,9
04/14/2018,Andrew,2
04/14/2018,Atchison,2
04/14/2018,Audrain,10
04/14/2018,Barry,10
04/14/2018,Barton,4
04/14/2018,Bates,8
04/14/2018,Benton,28
04/14/2018,Bollinger,4
04/14/2018,Boone,41
04/14/2018,Buchanan,33
04/14/2018,Butler,15
04/14/2018,Caldwell,2
04/14/2018,Callaway,15
04/14/2018,Camden,9
04/14/2018,Cape Girardeau,25
04/14/2018,Carroll,1
04/14/2018,Carter,4
04/14/2018,Cass,34
04/14/2018,Cedar,2
04/14/2018,Chariton,2
04/14/2018,Christian,26
04/14/2018,Clark,0
04/14/2018,Clay,80
04/14/2018,Clinton,2
04/14/2018,Cole,27
04/14/2018,Cooper,5
04/14/2018,Crawford,13
04/14/2018,Dade,0
04/14/2018,Dallas,5
04/14/2018,Daviess,2
04/14/2018,DeKalb,4
04/14/2018,Dent,5
04/14/2018,Douglas,2
04/14/2018,Dunklin,15
04/14/2018,Franklin,42
04/14/2018,Gasconade,9
04/14/2018,Gentry,3
04/14/2018,Greene,91
04/14/2018,Grundy,7
04/14/2018,Harrison,2
04/14/2018,Henry,12
04/14/2018,Hickory,7
04/14/2018,Holt,0
04/14/2018,Howard,3
04/14/2018,Howell,8
04/14/2018,Iron,3
04/14/2018,Jackson,307
04/14/2018,Jasper,42
04/14/2018,Jefferson,96
04/14/2018,Johnson,13
04/14/2018,Knox,0
04/14/2018,Laclede,16
04/14/2018,Lafayette,15
04/14/2018,Lawrence,9
04/14/2018,Lewis,2
04/14/2018,Lincoln,17
04/14/2018,Linn,7
04/14/2018,Livingston,3
04/14/2018,Macon,2
04/14/2018,Madison,5
04/14/2018,Maries,3
04/14/2018,Marion,8
04/14/2018,McDonald,5
04/14/2018,Mercer,0
04/14/2018,Miller,9
04/14/2018,Mississippi,5
04/14/2018,Moniteau,5
04/14/2018,Monroe,1
04/14/2018,Montgomery,4
04/14/2018,Morgan,3
04/14/2018,New Madrid,17
04/14/2018,Newton,17
04/14/2018,Nodaway,3
04/14/2018,Oregon,2
04/14/2018,Osage,4
04/14/2018,Ozark,3
04/14/2018,Pemiscot,5
04/14/2018,Perry,15
04/14/2018,Pettis,18
04/14/2018,Phelps,14
04/14/2018,Pike,12
04/14/2018,Platte,21
04/14/2018,Polk,8
04/14/2018,Pulaski,9
04/14/2018,Putnam,1
04/14/2018,Ralls,6
04/14/2018,Randolph,11
04/14/2018,Ray,5
04/14/2018,Reynolds,2
04/14/2018,Ripley,7
04/14/2018,Saline,7
04/14/2018,Schuyler,3
04/14/2018,Scotland,0
04/14/2018,Scott,30
04/14/2018,Shannon,3
04/14/2018,Shelby,4
04/14/2018,St. Charles,147
04/14/2018,St. Clair,4
04/14/2018,St. Francois,31
04/14/2018,St. Louis,460
04/14/2018,St. Louis City,169
04/14/2018,Ste. Genevieve,3
04/14/2018,Stoddard,10
04/14/2018,Stone,11
04/14/2018,Sullivan,1
04/14/2018,Taney,31
04/14/2018,Texas,5
04/14/2018,Vernon,13
04/14/2018,Warren,12
04/14/2018,Washington,12
04/14/2018,Wayne,3
04/14/2018,Webster,12
04/14/2018,Worth,1
04/14/2018,Wright,5
04/15/2017,Adair,7
04/15/2017,Andrew,8
04/15/2017,Atchison,1
04/15/2017,Audrain,10
04/15/2017,Barry,8
04/15/2017,Barton,3
04/15/2017,Bates,11
04/15/2017,Benton,8
04/15/2017,Bollinger,2
04/15/2017,Boone,49
04/15/2017,Buchanan,38
04/15/2017,Butler,26
04/15/2017,Caldwell,1
04/15/2017,Callaway,11
04/15/2017,Camden,16
04/15/2017,Cape Girardeau,36
04/15/2017,Carroll,6
04/15/2017,Carter,1
04/15/2017,Cass,34
04/15/2017,Cedar,3
04/15/2017,Chariton,2
04/15/2017,Christian,28
04/15/2017,Clark,1
04/15/2017,Clay,82
04/15/2017,Clinton,5
04/15/2017,Cole,33
04/15/2017,Cooper,9
04/15/2017,Crawford,11
04/15/2017,Dade,2
04/15/2017,Dallas,3
04/15/2017,Daviess,3
04/15/2017,DeKalb,2
04/15/2017,Dent,4
04/15/2017,Douglas,5
04/15/2017,Dunklin,16
04/15/2017,Franklin,56
04/15/2017,Gasconade,3
04/15/2017,Gentry,0
04/15/2017,Greene,108
04/15/2017,Grundy,6
04/15/2017,Harrison,2
04/15/2017,Henry,5
04/15/2017,Hickory,2
04/15/2017,Holt,1
04/15/2017,Howard,2
04/15/2017,Howell,9
04/15/2017,Iron,9
04/15/2017,Jackson,313
04/15/2017,Jasper,55
04/15/2017,Jefferson,118
04/15/2017,Johnson,10
04/15/2017,Knox,0
04/15/2017,Laclede,21
04/15/2017,Lafayette,12
04/15/2017,Lawrence,6
04/15/2017,Lewis,1
04/15/2017,Lincoln,26
04/15/2017,Linn,0
04/15/2017,Livingston,2
04/15/2017,Macon,3
04/15/2017,Madison,5
04/15/2017,Maries,7
04/15/2017,Marion,12
04/15/2017,McDonald,9
04/15/2017,Mercer,0
04/15/2017,Miller,15
04/15/2017,Mississippi,6
04/15/2017,Moniteau,8
04/15/2017,Monroe,2
04/15/2017,Montgomery,1
04/15/2017,Morgan,7
04/15/2017,New Madrid,19
04/15/2017,Newton,25
04/15/2017,Nodaway,5
04/15/2017,Oregon,3
04/15/2017,Osage,4
04/15/2017,Ozark,1
04/15/2017,Pemiscot,7
04/15/2017,Perry,3
04/15/2017,Pettis,12
04/15/2017,Phelps,10
04/15/2017,Pike,8
04/15/2017,Platte,27
04/15/2017,Polk,8
04/15/2017,Pulaski,15
04/15/2017,Putnam,0
04/15/2017,Ralls,2
04/15/2017,Randolph,12
04/15/2017,Ray,12
04/15/2017,Reynolds,1
04/15/2017,Ripley,11
04/15/2017,Saline,4
04/15/2017,Schuyler,2
04/15/2017,Scotland,3
04/15/2017,Scott,15
04/15/2017,Shannon,5
04/15/2017,Shelby,4
04/15/2017,St. Charles,133
04/15/2017,St. Clair,3
04/15/2017,St. Francois,31
04/15/2017,St. Louis,456
04/15/2017,St. Louis City,179
04/15/2017,Ste. Genevieve,5
04/15/2017,Stoddard,15
04/15/2017,Stone,11
04/15/2017,Sullivan,2
04/15/2017,Taney,32
04/15/2017,Texas,5
04/15/2017,Vernon,7
04/15/2017,Warren,10
04/15/2017,Washington,11
04/15/2017,Wayne,11
04/15/2017,Webster,10
04/15/2017,Worth,0
04/15/2017,Wright,3
04/16/2011,ADAIR,14
04/16/2011,ANDREW,29
04/16/2011,ATCHISON,3
04/16/2011,AUDRAIN,43
04/16/2011,BARRY,34
04/16/2011,BARTON,15
04/16/2011,BATES,15
04/16/2011,BENTON,21
04/16/2011,BOLLINGER,17
04/16/2011,BOONE,136
04/16/2011,BUCHANAN,130
04/16/2011,BUTLER,45
04/16/2011,CALDWELL,11
04/16/2011,CALLAWAY,64
04/16/2011,CAMDEN,60
04/16/2011,CAPE GIRARDEAU,85
04/16/2011,CARROLL,13
04/16/2011,CARTER,5
04/16/2011,CASS,90
04/16/2011,CEDAR,17
04/16/2011,CHARITON,10
04/16/2011,CHRISTIAN,84
04/16/2011,CLARK,5
04/16/2011,CLAY,258
04/16/2011,CLINTON,24
04/16/2011,COLE,92
04/16/2011,COOPER,23
04/16/2011,CRAWFORD,51
04/16/2011,DADE,6
04/16/2011,DALLAS,30
04/16/2011,DAVIESS,8
04/16/2011,DEKALB,15
04/16/2011,DENT,18
04/16/2011,DOUGLAS,16
04/16/2011,DUNKLIN,51
04/16/2011,FRANKLIN,219
04/16/2011,GASCONADE,25
04/16/2011,GENTRY,5
04/16/2011,GREENE,375
04/16/2011,GRUNDY,7
04/16/2011,HARRISON,4
04/16/2011,HENRY,18
04/16/2011,HICKORY,12
04/16/2011,HOLT,1
04/16/2011,HOWARD,7
04/16/2011,HOWELL,125
04/16/2011,IRON,17
04/16/2011,JACKSON,1075
04/16/2011,JASPER,118
04/16/2011,JEFFERSON,417
04/16/2011,JOHNSON,40
04/16/2011,KNOX,12
04/16/2011,LACLEDE,49
04/16/2011,LAFAYETTE,56
04/16/2011,LAWRENCE,51
04/16/2011,LEWIS,6
04/16/2011,LINCOLN,133
04/16/2011,LINN,17
04/16/2011,LIVINGSTON,9
04/16/2011,MACON,24
04/16/2011,MADISON,17
04/16/2011,MARIES,14
04/16/2011,MARION,53
04/16/2011,MCDONALD,102
04/16/2011,MERCER,1
04/16/2011,MILLER,52
04/16/2011,MISSISSIPPI,21
04/16/2011,MONITEAU,23
04/16/2011,MONROE,14
04/16/2011,MONTGOMERY,22
04/16/2011,MORGAN,40
04/16/2011,NEW MADRID,19
04/16/2011,NEWTON,56
04/16/2011,NODAWAY,16
04/16/2011,OREGON,13
04/16/2011,OSAGE,19
04/16/2011,OZARK,8
04/16/2011,PEMISCOT,15
04/16/2011,PERRY,36
04/16/2011,PETTIS,40
04/16/2011,PHELPS,47
04/16/2011,PIKE,120
04/16/2011,PLATTE,71
04/16/2011,POLK,29
04/16/2011,PULASKI,32
04/16/2011,PUTNAM,0
04/16/2011,RALLS,16
04/16/2011,RANDOLPH,34
04/16/2011,RAY,36
04/16/2011,REYNOLDS,11
04/16/2011,RIPLEY,12
04/16/2011,SALINE,21
04/16/2011,SCHUYLER,6
04/16/2011,SCOTLAND,2
04/16/2011,SCOTT,65
04/16/2011,SHANNON,14
04/16/2011,SHELBY,3
04/16/2011,ST. CHARLES,580
04/16/2011,ST. CLAIR,8
04/16/2011,ST. FRANCOIS,117
04/16/2011,ST. LOUIS,1700
04/16/2011,ST. LOUIS CITY,645
04/16/2011,STE. GENEVIEVE,38
04/16/2011,STODDARD,48
04/16/2011,STONE,107
04/16/2011,SULLIVAN,5
04/16/2011,TANEY,116
04/16/2011,TEXAS,22
04/16/2011,VERNON,21
04/16/2011,WARREN,72
04/16/2011,WASHINGTON,55
04/16/2011,WAYNE,13
04/16/2011,WEBSTER,47
04/16/2011,WORTH,2
04/16/2011,WRIGHT,25
04/16/2016,ADAIR,6
04/16/2016,ANDREW,4
04/16/2016,ATCHISON,0
04/16/2016,AUDRAIN,10
04/16/2016,BARRY,18
04/16/2016,BARTON,1
04/16/2016,BATES,5
04/16/2016,BENTON,5
04/16/2016,BOLLINGER,6
04/16/2016,BOONE,66
04/16/2016,BUCHANAN,41
04/16/2016,BUTLER,25
04/16/2016,CALDWELL,2
04/16/2016,CALLAWAY,20
04/16/2016,CAMDEN,12
04/16/2016,CAPE GIRARDEAU,40
04/16/2016,CARROLL,3
04/16/2016,CARTER,5
04/16/2016,CASS,23
04/16/2016,CEDAR,7
04/16/2016,CHARITON,2
04/16/2016,CHRISTIAN,19
04/16/2016,CLARK,1
04/16/2016,CLAY,92
04/16/2016,CLINTON,6
04/16/2016,COLE,27
04/16/2016,COOPER,13
04/16/2016,CRAWFORD,26
04/16/2016,DADE,6
04/16/2016,DALLAS,7
04/16/2016,DAVIESS,5
04/16/2016,DEKALB,6
04/16/2016,DENT,10
04/16/2016,DOUGLAS,7
04/16/2016,DUNKLIN,19
04/16/2016,FRANKLIN,58
04/16/2016,GASCONADE,3
04/16/2016,GENTRY,6
04/16/2016,GREENE,126
04/16/2016,GRUNDY,6
04/16/2016,HARRISON,0
04/16/2016,HENRY,12
04/16/2016,HICKORY,3
04/16/2016,HOLT,1
04/16/2016,HOWARD,3
04/16/2016,HOWELL,21
04/16/2016,IRON,7
04/16/2016,JACKSON,396
04/16/2016,JASPER,49
04/16/2016,JEFFERSON,144
04/16/2016,JOHNSON,14
04/16/2016,KNOX,0
04/16/2016,LACLEDE,21
04/16/2016,LAFAYETTE,15
04/16/2016,LAWRENCE,18
04/16/2016,LEWIS,2
04/16/2016,LINCOLN,30
04/16/2016,LINN,5
04/16/2016,LIVINGSTON,2
04/16/2016,MACON,9
04/16/2016,MADISON,8
04/16/2016,MARIES,6
04/16/2016,MARION,14
04/16/2016,MCDONALD,2
04/16/2016,MERCER,3
04/16/2016,MILLER,9
04/16/2016,MISSISSIPPI,13
04/16/2016,MONITEAU,3
04/16/2016,MONROE,3
04/16/2016,MONTGOMERY,4
04/16/2016,MORGAN,5
04/16/2016,NEW MADRID,16
04/16/2016,NEWTON,25
04/16/2016,NODAWAY,6
04/16/2016,OREGON,9
04/16/2016,OSAGE,4
04/16/2016,OZARK,6
04/16/2016,PEMISCOT,8
04/16/2016,PERRY,2
04/16/2016,PETTIS,18
04/16/2016,PHELPS,15
04/16/2016,PIKE,8
04/16/2016,PLATTE,40
04/16/2016,POLK,11
04/16/2016,PULASKI,12
04/16/2016,PUTNAM,1
04/16/2016,RALLS,6
04/16/2016,RANDOLPH,12
04/16/2016,RAY,7
04/16/2016,REYNOLDS,6
04/16/2016,RIPLEY,8
04/16/2016,SALINE,9
04/16/2016,SCHUYLER,2
04/16/2016,SCOTLAND,0
04/16/2016,SCOTT,35
04/16/2016,SHANNON,0
04/16/2016,SHELBY,2
04/16/2016,ST. CHARLES,156
04/16/2016,ST. CLAIR,1
04/16/2016,ST. FRANCOIS,38
04/16/2016,ST. LOUIS,692
04/16/2016,ST. LOUIS CITY,229
04/16/2016,STE. GENEVIEVE,16
04/16/2016,STODDARD,19
04/16/2016,STONE,15
04/16/2016,SULLIVAN,5
04/16/2016,TANEY,40
04/16/2016,TEXAS,9
04/16/2016,VERNON,4
04/16/2016,WARREN,25
04/16/2016,WASHINGTON,17
04/16/2016,WAYNE,4
04/16/2016,WEBSTER,22
04/16/2016,WORTH,0
04/16/2016,WRIGHT,11
04/18/2015,ADAIR,8
04/18/2015,ANDREW,21
04/18/2015,ATCHISON,5
04/18/2015,AUDRAIN,18
04/18/2015,BARRY,15
04/18/2015,BARTON,2
04/18/2015,BATES,10
04/18/2015,BENTON,12
04/18/2015,BOLLINGER,15
04/18/2015,BOONE,65
04/18/2015,BUCHANAN,56
04/18/2015,BUTLER,40
04/18/2015,CALDWELL,5
04/18/2015,CALLAWAY,34
04/18/2015,CAMDEN,25
04/18/2015,CAPE GIRARDEAU,44
04/18/2015,CARROLL,2
04/18/2015,CARTER,3
04/18/2015,CASS,53
04/18/2015,CEDAR,4
04/18/2015,CHARITON,1
04/18/2015,CHRISTIAN,28
04/18/2015,CLARK,2
04/18/2015,CLAY,128
04/18/2015,CLINTON,13
04/18/2015,COLE,60
04/18/2015,COOPER,12
04/18/2015,CRAWFORD,24
04/18/2015,DADE,4
04/18/2015,DALLAS,12
04/18/2015,DAVIESS,2
04/18/2015,DEKALB,7
04/18/2015,DENT,10
04/18/2015,DOUGLAS,5
04/18/2015,DUNKLIN,35
04/18/2015,FRANKLIN,114
04/18/2015,GASCONADE,11
04/18/2015,GENTRY,1
04/18/2015,GREENE,138
04/18/2015,GRUNDY,3
04/18/2015,HARRISON,2
04/18/2015,HENRY,14
04/18/2015,HICKORY,1
04/18/2015,HOLT,3
04/18/2015,HOWARD,5
04/18/2015,HOWELL,26
04/18/2015,IRON,10
04/18/2015,JACKSON,491
04/18/2015,JASPER,50
04/18/2015,JEFFERSON,179
04/18/2015,JOHNSON,21
04/18/2015,KNOX,0
04/18/2015,LACLEDE,18
04/18/2015,LAFAYETTE,14
04/18/2015,LAWRENCE,18
04/18/2015,LEWIS,3
04/18/2015,LINCOLN,30
04/18/2015,LINN,5
04/18/2015,LIVINGSTON,7
04/18/2015,MACON,10
04/18/2015,MADISON,14
04/18/2015,MARIES,5
04/18/2015,MARION,11
04/18/2015,MCDONALD,8
04/18/2015,MERCER,0
04/18/2015,MILLER,16
04/18/2015,MISSISSIPPI,7
04/18/2015,MONITEAU,9
04/18/2015,MONROE,3
04/18/2015,MONTGOMERY,10
04/18/2015,MORGAN,6
04/18/2015,NEW MADRID,15
04/18/2015,NEWTON,30
04/18/2015,NODAWAY,5
04/18/2015,OREGON,2
04/18/2015,OSAGE,7
04/18/2015,OZARK,3
04/18/2015,PEMISCOT,10
04/18/2015,PERRY,16
04/18/2015,PETTIS,72
04/18/2015,PHELPS,17
04/18/2015,PIKE,3
04/18/2015,PLATTE,47
04/18/2015,POLK,17
04/18/2015,PULASKI,20
04/18/2015,PUTNAM,2
04/18/2015,RALLS,2
04/18/2015,RANDOLPH,15
04/18/2015,RAY,11
04/18/2015,REYNOLDS,2
04/18/2015,RIPLEY,8
04/18/2015,SALINE,16
04/18/2015,SCHUYLER,1
04/18/2015,SCOTLAND,1
04/18/2015,SCOTT,38
04/18/2015,SHANNON,2
04/18/2015,SHELBY,2
04/18/2015,ST. CHARLES,241
04/18/2015,ST. CLAIR,3
04/18/2015,ST. FRANCOIS,53
04/18/2015,ST. LOUIS,709
04/18/2015,ST. LOUIS CITY,283
04/18/2015,STE. GENEVIEVE,16
04/18/2015,STODDARD,27
04/18/2015,STONE,25
04/18/2015,SULLIVAN,4
04/18/2015,TANEY,50
04/18/2015,TEXAS,11
04/18/2015,VERNON,12
04/18/2015,WARREN,31
04/18/2015,WASHINGTON,37
04/18/2015,WAYNE,10
04/18/2015,WEBSTER,19
04/18/2015,WORTH,0
04/18/2015,WRIGHT,15
04/18/2020,Adair,152
04/18/2020,Andrew,111
04/18/2020,Atchison,26
04/18/2020,Audrain,127
04/18/2020,Barry,285
04/18/2020,Barton,73
04/18/2020,Bates,69
04/18/2020,Benton,214
04/18/2020,Bollinger,111
04/18/2020,Boone,1239
04/18/2020,Buchanan,561
04/18/2020,Butler,385
04/18/2020,Caldwell,55
04/18/2020,Callaway,332
04/18/2020,Camden,407
04/18/2020,Cape Girardeau,1241
04/18/2020,Carroll,47
04/18/2020,Carter,43
04/18/2020,Cass,675
04/18/2020,Cedar,73
04/18/2020,Certified Mail,0
04/18/2020,Chariton,52
04/18/2020,Christian,742
04/18/2020,Clark,27
04/18/2020,Clay,2268
04/18/2020,Clinton,113
04/18/2020,Cole,538
04/18/2020,Cooper,263
04/18/2020,Crawford,149
04/18/2020,Dade,29
04/18/2020,Dallas,113
04/18/2020,Daviess,42
04/18/2020,DeKalb,41
04/18/2020,Dent,78
04/18/2020,Douglas,77
04/18/2020,Dunklin,161
04/18/2020,Franklin,826
04/18/2020,Gasconade,102
04/18/2020,Gentry,24
04/18/2020,Greene,2646
04/18/2020,Grundy,39
04/18/2020,Harrison,42
04/18/2020,Henry,177
04/18/2020,Hickory,58
04/18/2020,Holt,14
04/18/2020,Howard,41
04/18/2020,Howell,387
04/18/2020,Iron,63
04/18/2020,Jackson,5926
04/18/2020,Jasper,1052
04/18/2020,Jefferson,2244
04/18/2020,Johnson,372
04/18/2020,Knox,15
04/18/2020,Laclede,396
04/18/2020,Lafayette,218
04/18/2020,Lawrence,356
04/18/2020,Lewis,30
04/18/2020,Lincoln,612
04/18/2020,Linn,92
04/18/2020,Livingston,73
04/18/2020,Macon,83
04/18/2020,Madison,97
04/18/2020,Maries,57
04/18/2020,Marion,164
04/18/2020,McDonald,100
04/18/2020,Mercer,15
04/18/2020,Miller,199
04/18/2020,Mississippi,73
04/18/2020,Moniteau,85
04/18/2020,Monroe,50
04/18/2020,Montgomery,66
04/18/2020,Morgan,145
04/18/2020,New Madrid,112
04/18/2020,Newton,402
04/18/2020,Nodaway,183
04/18/2020,Oregon,72
04/18/2020,Osage,52
04/18/2020,Ozark,50
04/18/2020,Pemiscot,95
04/18/2020,Perry,234
04/18/2020,Pettis,882
04/18/2020,Phelps,232
04/18/2020,Pike,121
04/18/2020,Platte,807
04/18/2020,Polk,180
04/18/2020,Pulaski,255
04/18/2020,Putnam,25
04/18/2020,Ralls,53
04/18/2020,Randolph,162
04/18/2020,Ray,194
04/18/2020,Reynolds,38
04/18/2020,Ripley,172
04/18/2020,Saline,164
04/18/2020,Schuyler,15
04/18/2020,Scotland,18
04/18/2020,Scott,456
04/18/2020,Shannon,70
04/18/2020,Shelby,23
04/18/2020,St. Charles,4060
04/18/2020,St. Clair,52
04/18/2020,St. Francois,481
04/18/2020,St. Louis,10316
04/18/2020,St. Louis City,3193
04/18/2020,Ste. Genevieve,116
04/18/2020,Stoddard,238
04/18/2020,Stone,362
04/18/2020,Sullivan,21
04/18/2020,Taney,1031
04/18/2020,Texas,121
04/18/2020,Vernon,91
04/18/2020,Warren,315
04/18/2020,Washington,164
04/18/2020,Wayne,98
04/18/2020,Webster,244
04/18/2020,Worth,12
04/18/2020,Wright,109
04/19/2014,ADAIR,7
04/19/2014,ANDREW,16
04/19/2014,ATCHISON,2
04/19/2014,AUDRAIN,13
04/19/2014,BARRY,18
